"id","name","type","description","human_readable_id","graph_embedding","text_unit_ids","description_embedding"
"8870cf2b5df64d2cab5820f67e29b9f1","MATERN","PERSON","""The matron is the same girl from Scrooge's past, now grown up and a mother, representing a life Scrooge could have had""",133,"",['40faadc22320d6ac6e106fb8d904394c'],"[ 0.01135338  0.01840644 -0.0117276  ... -0.02205982  0.04470316
  0.00040236]"
"cd130938a2844050be991af70baf5ee0","WINTER FIRE","EVENT","The winter fire is a comforting scene in the room where the matron and her children are gathered",134,"",['40faadc22320d6ac6e106fb8d904394c'],"[ 0.02352972  0.01574772 -0.04062912 ... -0.01222417 -0.00825443
 -0.01901537]"
"43544b99c3b04b059546198a0ae6366d","CHILDREN","PERSON","""The children are part of Bob Cratchit's family, who are affected by Tiny Tim's death. They are also the offspring of the matron, creating a lively and tumultuous atmosphere in the room. Additionally, the children are the offspring of the mother, playing and causing her anxiety as she waits for someone.""",135,"","['31162003185eeb0ce0f4b4f2031e01c7' '40faadc22320d6ac6e106fb8d904394c'
 '5e7ec9ebf31abc571127892d260fbe42']","[ 0.03445927  0.03259862 -0.02602432 ... -0.02666934  0.02669415
  0.03636954]"
"a671bf7fea2f4514b6e96ba99127fafd","SPIRIT","","""The SPIRIT is a supernatural being that interacts with the protagonist, Scrooge, showing him visions and causing him to reflect on his life. This ghostly figure guides Scrooge through different locations and events, warning him about Ignorance and Want. The Spirit has the ability to sprinkle incense from its torch to restore good humor. As a supernatural entity, the Spirit teaches Scrooge important lessons and is also referred to as the Ghost guiding him.""",136,"","['166b41d31c21bdff77c782c019c33814' '2c2dc4d6383dc21e5c198e42cbb99426'
 '31162003185eeb0ce0f4b4f2031e01c7' '40faadc22320d6ac6e106fb8d904394c'
 '45b24611b322e5db19f24f40131624e6' '5e7ec9ebf31abc571127892d260fbe42'
 '82c0a321727c344d224f3b8eecb7414f' 'c5d03b00e276c74a61703fc395d9986e'
 'c71d3978e7161b729eb972b930f85473' 'cfc969724972c8e235a12683cada1e5e'
 'e92f3fa91714308781a63c896cfeb313']","[ 5.11537328e-05  8.70987680e-03 -3.68673354e-02 ... -2.89026219e-02
 -2.48133764e-03  3.53037082e-02]"
"525f41ea20274a05af4e52b625b473f3","MAN LADEN WITH CHRISTMAS TOYS AND PRESENTS","PERSON","A man who accompanies the father and is laden with Christmas toys and presents",137,"",['ae4387f9ec8ef5335c4fbf6fd3f7d9b4'],"[ 0.03683554  0.03497322 -0.03784886 ... -0.00288933  0.00309644
 -0.00214132]"
"071a416efbec4f0886c19ac68f6d43cb","SECOND OF THE THREE SPIRITS","PERSON","The second spirit that visits Scrooge as part of Jacob Marley's intervention",138,"",['ae4387f9ec8ef5335c4fbf6fd3f7d9b4'],"[-0.023555    0.01667587 -0.01505646 ... -0.02714179  0.02524133
  0.05524719]"
"6d8473ef3b1042bf87178a611e3dbcc6","FATHER","","",139,"",['ae4387f9ec8ef5335c4fbf6fd3f7d9b4'],"[ 0.06865583  0.0159307  -0.01231355 ... -0.01890578  0.03135283
 -0.00869641]"
"30c9641543c24773938bd8ec57ea98ab","MISTLETOE","GEO","A type of plant with crisp leaves that is part of the decorations in Scrooge's room",140,"",['166b41d31c21bdff77c782c019c33814'],"[-0.01439223  0.01035981 -0.03412645 ... -0.03039224 -0.01170828
  0.02164021]"
"18b839da898e4026b81727d759d95c6a","IVY","GEO","A type of plant with crisp leaves that is part of the decorations in Scrooge's room",141,"",['166b41d31c21bdff77c782c019c33814'],"[-0.00937747  0.00408418 -0.0270401  ... -0.03929608 -0.00052255
  0.01812291]"
"eeef6ae5c464400c8755900b4f1ac37a","PLENTY'S HORN","GEO","A symbolic horn of abundance that the Ghost of Christmas Present's torch resembles",142,"",['166b41d31c21bdff77c782c019c33814'],"[ 0.04346331  0.00176652 -0.01727425 ... -0.01264148  0.01790267
  0.02363153]"
"422433aa45804c7ebb973b2fafce5da6","GREAT BRITAIN","GEO","""Great Britain is the country where the events are taking place, characterized by its gloomy climate and misty streets""",143,"",['e92f3fa91714308781a63c896cfeb313'],"[ 0.0285849   0.0134316   0.02356131 ... -0.0420047   0.01777122
  0.00951061]"
"86505bca739d4bccaaa1a8e0f3baffdc","POULTERERS' SHOPS","ORGANIZATION","""The poulterers' shops are places where poultry and other meats are sold, and they are half open on Christmas morning""",144,"",['e92f3fa91714308781a63c896cfeb313'],"[ 0.02525787  0.03240344  0.01027255 ... -0.01459683 -0.01770471
  0.01724617]"
"1af9faf341e14a5bbf4ddc9080e8dc0b","FRUITERERS' SHOPS","ORGANIZATION","""The fruiterers' shops are places where fruits are sold, and they are radiant with various fruits on Christmas morning""",145,"",['e92f3fa91714308781a63c896cfeb313'],"[-0.01160819  0.01887824 -0.02714327 ... -0.01455336 -0.00190872
  0.02947818]"
"353d91abc68648639d65a549e59b5cf3","GROCERS' SHOPS","ORGANIZATION","""The grocers' shops are nearly closed but still offer glimpses of their goods, including tea, coffee, raisins, almonds, and spices""",146,"",['e92f3fa91714308781a63c896cfeb313'],"[-0.01403658  0.00896636  0.02754843 ...  0.00019093  0.00553592
  0.00092074]"
"7ce637e4f35b42e3a9f8272cab69cd22","CITY STREETS","","",147,"",['e92f3fa91714308781a63c896cfeb313'],"[ 0.03346539 -0.0192263   0.0034358  ... -0.04290143  0.00258393
 -0.01880126]"
"4d999d7744b04a998475f8f8531589f0","CHRISTMAS DAY","EVENT","""Christmas Day is a significant event mentioned in the text, associated with homeward hopes and festivities. It is the holiday being celebrated in the text and the occasion on which the events described take place, including people carrying their dinners to the bakers' shops and the Spirit's actions. Christmas Day is also the occasion being celebrated by the Cratchit family, marked by their gathering and festive meal. Additionally, it is the day that Scrooge wakes up to after his transformative experience with the spirits.""",148,"","['2c2dc4d6383dc21e5c198e42cbb99426' '5c23d6ea344fb1e7d1da42af94e77372'
 '82c0a321727c344d224f3b8eecb7414f' 'c71d3978e7161b729eb972b930f85473'
 'd1ffbd0a1d292732b8530b80890ce309' 'd4e73f42abc059b1a9108741c4d88216']","[ 0.01563844  0.03164741  0.03312951 ... -0.02083672  0.023474
  0.04673005]"
"9a6f414210e14841a5b0e661aedc898d","BOB CRATCHIT'S DWELLING","GEO","Bob Cratchit's modest four-roomed house that the Spirit blesses with the sprinklings of its torch",149,"",['2c2dc4d6383dc21e5c198e42cbb99426'],"[ 0.02229608  0.00820078  0.00501563 ... -0.04498866  0.00891447
  0.02446358]"
"db541b7260974db8bac94e953009f60e","BAKER'S SHOPS","GEO","Shops where people carry their dinners to be cooked on Christmas Day",150,"",['2c2dc4d6383dc21e5c198e42cbb99426'],"[ 0.02538473  0.00239307 -0.00060868 ... -0.02835335  0.00069056
  0.0013887 ]"
"f2ff8044718648e18acef16dd9a65436","SUBURBS OF THE TOWN","GEO","The outskirts of the town where Scrooge and the Spirit travel to observe the lives of the poor",151,"",['2c2dc4d6383dc21e5c198e42cbb99426'],"[-0.00732484  0.0310712   0.04098317 ... -0.02213502  0.01452129
  0.01526597]"
"00d785e7d76b47ec81b508e768d40584","TINY TIM","PERSON","""Tiny Tim is the youngest son of Bob and Mrs. Cratchit, a character in the story who is physically disabled and uses a crutch. Despite his frail condition, Tiny Tim is depicted as thoughtful and hopeful, wishing to inspire others by his presence in church. He is remembered fondly by his family and is a central figure in their lives. Tiny Tim's future is initially uncertain due to his illness, but he is ultimately saved from death by Scrooge's newfound generosity. His character serves as a poignant symbol of the impact of kindness and compassion.""",152,"","['31162003185eeb0ce0f4b4f2031e01c7' '49d69adfdaf6f3f17e1e03fc4c6f561f'
 '5c23d6ea344fb1e7d1da42af94e77372' 'd1ffbd0a1d292732b8530b80890ce309'
 'd32b4992f5d1dcf627250d5809f6d78e' 'd4e73f42abc059b1a9108741c4d88216'
 'db82f001863c7ecf263a682718181aba']","[ 0.02219012 -0.00670259 -0.04029362 ... -0.02722682  0.03982509
  0.06247072]"
"87915637da3e474c9349bd0ae604bd95","CRATCHIT'S DWELLING","GEO","""The home of the Cratchit family, described as a four-roomed house that is modest but filled with love and warmth.""",153,"",['5c23d6ea344fb1e7d1da42af94e77372'],"[ 0.0207138   0.03240612 -0.01260634 ... -0.04456138  0.01128873
  0.0246429 ]"
"8f1eba29f39e411188200bf0d14628ec","MASTER PETER","PERSON","Master Peter is a member of the Cratchit family who mashed the potatoes with incredible vigor",154,"",['49d69adfdaf6f3f17e1e03fc4c6f561f'],"[-0.00406729  0.0176674  -0.03645862 ... -0.04978757  0.01239462
 -0.00103561]"
"7282c73622b8408e97289d959faff483","MISS BELINDA","PERSON","Miss Belinda is a member of the Cratchit family who sweetened the apple sauce and changed the plates",155,"",['49d69adfdaf6f3f17e1e03fc4c6f561f'],"[-0.00977621  0.00014305 -0.04989146 ... -0.01448682  0.0284821
  0.01657587]"
"3deb220d31f74103aa44870a36a63220","MARTHA","PERSON","Martha is a member of the Cratchit family who dusted the hot plates",156,"",['49d69adfdaf6f3f17e1e03fc4c6f561f'],"[ 0.00751108  0.0127447  -0.05090049 ... -0.02941787  0.02007306
  0.02952228]"
"af7a1584dd15492cb9a4940e285f57fc","CRATCHIT FAMILY","","",157,"",['49d69adfdaf6f3f17e1e03fc4c6f561f'],"[ 0.03261768  0.01347961 -0.00935986 ... -0.03119952 -0.00217865
  0.01891825]"
"6e8d9029ce4e4ea182367173ab2c7bbf","FUTURE","EVENT","The Future is a time period referenced by the Ghost when discussing Tiny Tim's fate",158,"",['d4e73f42abc059b1a9108741c4d88216'],"[-0.03404265 -0.02043109  0.00222391 ...  0.00017659  0.06132077
  0.01439526]"
"cbf232211e7d4eb6abdbe182f71c2cf0","MOOR","GEO","A bleak and desert moor where miners live and labor",159,"",['cfc969724972c8e235a12683cada1e5e'],"[-0.03419526  0.02395965 -0.00779514 ... -0.01913613 -0.01142713
  0.02077268]"
"bb0cff774a4440b289cc6f3b929fe13c","LIGHTHOUSE","GEO","""A solitary lighthouse built on a dismal reef of sunken rocks, some league or so from shore""",160,"",['cfc969724972c8e235a12683cada1e5e'],"[-0.00095341 -0.05251226  0.03879159 ...  0.00379619 -0.03430169
 -0.00710435]"
"ce55841ebfdd47008bab8c258f10372e","SHIP","GEO","A ship far away from any shore where the crew is celebrating Christmas",161,"",['cfc969724972c8e235a12683cada1e5e'],"[ 0.00045688  0.00934664  0.00902104 ... -0.01362413 -0.00289369
 -0.00258724]"
"6090e736374d45fd84f0e4610a314f8f","MINERS","PERSON","Miners who live and labor in the bowels of the earth on the moor",162,"",['cfc969724972c8e235a12683cada1e5e'],"[-0.03063588  0.03500821  0.0496319  ... -0.03695804 -0.00137559
  0.02837586]"
"0e8d921ccd8d4a8594b65b7fd19f7120","OLD MAN","PERSON","An old man singing a Christmas song to his family on the moor",163,"",['cfc969724972c8e235a12683cada1e5e'],"[ 0.02882849  0.02279435 -0.01322376 ... -0.01621165  0.01012499
 -0.03048584]"
"59c726a8792d443e84ab052cb7942b4a","OLD WOMAN","PERSON","An old woman who is part of the cheerful company assembled around the fire on the moor",164,"",['cfc969724972c8e235a12683cada1e5e'],"[ 0.06100113 -0.03021604 -0.02280429 ... -0.03630478  0.00539877
 -0.00524584]"
"4f2c665decf242b0bfcaf7350b0e02ed","LAMPLIGHTER","PERSON","A lamplighter who is dressed to spend the evening somewhere and laughs as the Spirit passes",165,"",['cfc969724972c8e235a12683cada1e5e'],"[ 0.02222425 -0.0127432  -0.026827   ... -0.02967206  0.01802369
  0.00488204]"
"66cdf168f36d4a57a505028c97dc06e0","TWO MEN","PERSON","Two men who watch the light in the lighthouse and celebrate Christmas together",166,"",['cfc969724972c8e235a12683cada1e5e'],"[ 0.01320312  0.00793263 -0.03132716 ... -0.02877259 -0.00112267
  0.02746841]"
"38f51478f41f48db9bee570859b6f43e","HELMAN","PERSON","The helmsman at the wheel of the ship celebrating Christmas",167,"",['cfc969724972c8e235a12683cada1e5e'],"[-0.00152288  0.04383235  0.05900815 ... -0.02815335 -0.00431702
 -0.01350063]"
"896d2a51e8de47de85ba8ced108c3d53","LOOK-OUT","PERSON","The look-out in the bow of the ship celebrating Christmas",168,"",['cfc969724972c8e235a12683cada1e5e'],"[ 0.02446016  0.05201267  0.01399912 ... -0.01731434 -0.00098812
 -0.00554393]"
"14555b518e954637b83aa762dc03164e","OFFICERS","PERSON","The officers who had the watch on the ship celebrating Christmas",169,"",['cfc969724972c8e235a12683cada1e5e'],"[ 0.01024378  0.05520033 -0.00150232 ... -0.04996372  0.02654744
  0.00209869]"
"b1f6164116d44fe8b8f135d7f65b9e58","SCROOGE'S NIECE","PERSON","""Scrooge's niece is a musical character who plays the harp and participates in the games. She is described as very pretty and earnest, and she expresses her opinions about Scrooge's wealth and behavior.""",170,"",['82c0a321727c344d224f3b8eecb7414f' 'e1c29aeda4d9b63f6e9026ca40c75eef'],"[ 0.00255519 -0.0032683  -0.03703867 ... -0.05037061  0.0558414
  0.00594208]"
"c8b2408617804483b620e1a6691ac90d","TOPPER","PERSON","""Topper is a character who plays a notable role in the social gatherings depicted in the story. He is a guest at Fred's dinner party, where he actively participates in the festivities. Topper is particularly involved in the games, such as blind man's-buff, showcasing his playful and engaging nature. Additionally, he is part of the musical family, contributing to the lively atmosphere of the event. Topper also comments on the situation and has his eye on one of Scrooge's niece's sisters, indicating his keen interest in the people around him. Furthermore, he is mentioned as someone who could attest to the sharpness of the girls present, highlighting his perceptive and observant character.""",171,"","['82c0a321727c344d224f3b8eecb7414f' 'aacc244b408aedd1b59271b08a207bf8'
 'c5d03b00e276c74a61703fc395d9986e' 'e1c29aeda4d9b63f6e9026ca40c75eef']","[ 0.00574938  0.01939116 -0.05853413 ... -0.02511974  0.06208501
  0.01934955]"
"a5e0d1644eb547ba9a5c3211aac4631a","SCROOGE'S NIECE'S SISTER","PERSON","Scrooge's niece's sister is the plump one with the lace tucker who blushes when Topper comments",172,"",['82c0a321727c344d224f3b8eecb7414f'],"[-0.00268972 -0.00613825 -0.06829894 ... -0.04288058  0.05894787
  0.01437533]"
"5a28b94bc63b44edb30c54748fd14f15","SCROOGE'S NIECE'S SISTERS","PERSON","Scrooge's niece's sisters are mentioned as expressing the same opinion about Scrooge and participating in the conversation",173,"",['82c0a321727c344d224f3b8eecb7414f'],"[ 0.01508222  0.02341579 -0.04031299 ... -0.02755701  0.05368249
  0.01311386]"
"f97011b2a99d44648e18d517e1eae15c","SCROOGE'S NIECE'S SISTER WITH THE ROSES","PERSON","""One of Scrooge's niece's sisters, distinguished by wearing roses, who is part of the conversation""",174,"",['82c0a321727c344d224f3b8eecb7414f'],"[ 0.00595572 -0.0030947  -0.03144359 ... -0.03871378  0.05488997
  0.00488791]"
"35489ca6a63b47d6a8913cf333818bc1","PLUMP SISTER","PERSON","""PLUMP SISTER is a character who participates in the games and is often pursued by Topper during blind man's-buff. Additionally, she is another guest at Fred's dinner party.""",175,"",['aacc244b408aedd1b59271b08a207bf8' 'e1c29aeda4d9b63f6e9026ca40c75eef'],"[ 0.00384077 -0.00211325 -0.04552218 ... -0.01541583  0.01525758
 -0.00544631]"
"5d3344f45e654d2c808481672f2f08dd","WHITECHAPEL","GEO","Whitechapel is mentioned in a metaphorical context to describe the sharpness of a needle",176,"",['c5d03b00e276c74a61703fc395d9986e'],"[ 0.01174382  0.01083279 -0.02545206 ... -0.00295731  0.01099649
 -0.00052847]"
"6fb57f83baec45c9b30490ee991f433f","CHRISTMAS HOLIDAYS","EVENT","The Christmas holidays are a period during which Scrooge and the Ghost travel and observe various scenes of joy and hardship",177,"",['c5d03b00e276c74a61703fc395d9986e'],"[ 0.01013796  0.02850365  0.02051063 ... -0.02310543  0.02954678
  0.01848956]"
"68762e6f0d1c41cd857c6b964a8e76c3","TWELFTH-NIGHT PARTY","EVENT","""A children's party that Scrooge and the Ghost visit, marking a moment when Scrooge notices the Ghost aging""",178,"",['c5d03b00e276c74a61703fc395d9986e'],"[-0.00953794  0.0288117  -0.01672767 ... -0.02255861  0.03210974
  0.00988753]"
"70634e10a5e845aa8c6a32fe7e8eb2b2","ALMSHOUSE","GEO","""An almshouse is one of the places the Spirit and Scrooge visit, where they observe scenes of poverty and hope""",179,"",['c5d03b00e276c74a61703fc395d9986e'],"[-0.00255003  0.00710884  0.03972149 ... -0.02712929  0.0060796
  0.01451581]"
"04085f7cf46544b79597fc49286ff84d","HOSPITAL","GEO","""A hospital is another place the Spirit and Scrooge visit, where they observe scenes of illness and cheerfulness""",180,"",['c5d03b00e276c74a61703fc395d9986e'],"[-0.00667233  0.00034113  0.00472166 ... -0.01033469  0.01191073
  0.04345737]"
"d203efdbfb2f4b2a899abfb31cf72e82","GAOL","GEO","""A gaol (jail) is another place the Spirit and Scrooge visit, where they observe scenes of misery and hope""",181,"",['c5d03b00e276c74a61703fc395d9986e'],"[-0.01466865  0.04286017  0.03556122 ... -0.00394653  0.02703162
  0.01984582]"
"6731a665561840c2898ce8c9788e4c88","IGNORANCE","PERSON","""A boy representing the concept of ignorance, shown to Scrooge by the Spirit""",182,"",['45b24611b322e5db19f24f40131624e6'],"[ 0.03657698  0.03788026 -0.06295434 ... -0.01381907  0.03711529
  0.04476501]"
"4026806fa92f4e849a59a7f5c9a45c79","WANT","PERSON","""A girl representing the concept of want, shown to Scrooge by the Spirit""",183,"",['45b24611b322e5db19f24f40131624e6'],"[-0.00193866  0.01301169 -0.04686757 ...  0.00303889  0.0490751
  0.02932053]"
"68e0c60d2e8845d89d9d0ad397833648","PHANTOM","PERSON","""PHANTOM is a solemn and ghostly figure that represents the Ghost of Christmas Yet to Come. This spectral entity guides Scrooge through various scenes, showing him the future. The Phantom points towards the head of a dead man, providing a grim vision that Scrooge glances towards. Throughout these encounters, the Phantom serves as a crucial guide, leading Scrooge to confront the consequences of his actions.""",184,"","['4148da19c3e2b758b5e76aaf8a87d55f' '41d84d1d139c9c96c200cd2e537dcd0e'
 '45b24611b322e5db19f24f40131624e6' '5e7ec9ebf31abc571127892d260fbe42'
 'a50b8481d67f48139b84139edc701a3c']","[ 0.0024404   0.02136329 -0.02787538 ... -0.00827387  0.04069074
  0.01367668]"
"101572f552b54e529fe7765c05168981","CHRISTMAS YET TO COME","EVENT","The future event that the Ghost of Christmas Yet to Come represents and shows to Scrooge",185,"",['45b24611b322e5db19f24f40131624e6'],"[-0.02013637  0.01421235 -0.02691048 ...  0.00289394  0.05865581
  0.01503586]"
"60c58026b2764b40adffca6eaa31d6d9","BUSINESS MEN","PERSON","Business men are wealthy and important individuals in the City who Scrooge recognizes",186,"",['4148da19c3e2b758b5e76aaf8a87d55f'],"[ 0.00577377  0.00916557 -0.0110309  ... -0.04632439  0.02834215
  0.03073084]"
"ad1595a78935472999444c9330e7730e","CHANGE","GEO","Change is a location in the City where merchants gather and conduct business",187,"",['4148da19c3e2b758b5e76aaf8a87d55f'],"[-0.01618903 -0.0050046   0.03134928 ... -0.03797921 -0.03232091
  0.00208436]"
"735d19aea0744b2295556841c5c4c3fd","STREET","GEO","The street is where the Phantom leads Scrooge to observe more conversations",188,"",['4148da19c3e2b758b5e76aaf8a87d55f'],"[ 0.01923667 -0.02250407  0.00311889 ... -0.04698839  0.03510692
  0.01985903]"
"c725babdb14a485582f8fbdf95429030","OBSCURE PART OF THE TOWN","GEO","An obscure part of the town where Scrooge and the Phantom go after leaving the busy scene",189,"",['4148da19c3e2b758b5e76aaf8a87d55f'],"[-0.00721644  0.00609922 -0.02205326 ... -0.03490675  0.02790502
  0.03275237]"
"a0047221896d418d849847d422fa4bb8","MERCHANTS","","",190,"",['4148da19c3e2b758b5e76aaf8a87d55f'],"[-0.00525133  0.00889038  0.00934668 ... -0.06044544 -0.01781118
  0.00528175]"
"98fc2ee593184c5a839454db4eec7013","OLD JOE","PERSON","Old Joe is a grey-haired rascal who deals in second-hand goods and lives in a den of infamous resort. He is a man who appraises and buys items from others.",191,"",['41d84d1d139c9c96c200cd2e537dcd0e' 'a50b8481d67f48139b84139edc701a3c'],"[-0.00707191 -0.00441257 -0.02001104 ... -0.03963325 -0.0084363
  0.00074425]"
"80020a1da63042459e00266b2a605452","LAUNDRESS","PERSON","The laundress is a woman who enters Old Joe's shop with a heavy bundle",192,"",['41d84d1d139c9c96c200cd2e537dcd0e'],"[ 0.0315877   0.01855247 -0.03564984 ... -0.02823795  0.01205759
 -0.02050775]"
"31a7e680c4d54101afe4c8d52d246913","UNDERTAKER'S MAN","PERSON","The undertaker's man is a man in faded black who enters Old Joe's shop",193,"",['41d84d1d139c9c96c200cd2e537dcd0e'],"[-0.00842129  0.05558708 -0.04681574 ... -0.01622171  0.00199139
 -0.00600388]"
"351abba16e5c448994c6daf48121b14d","SHOP","GEO","""A low-browed, beetling shop where Old Joe deals in second-hand goods""",194,"",['41d84d1d139c9c96c200cd2e537dcd0e'],"[-0.00920867  0.00038557 -0.03887105 ...  0.00486262 -0.02729658
  0.01246539]"
"50ea7d3b69614bcdbfbff7ddbfbf3d34","PARLOUR","GEO","The space behind the screen of rags in Old Joe's shop",195,"",['41d84d1d139c9c96c200cd2e537dcd0e'],"[ 0.02068806  0.02448375 -0.00921473 ... -0.05317098  0.00545434
 -0.01830399]"
"004f40a5aeca48a1879db728eb12bcba","INFAMOUS RESORT","GEO","""The den where Old Joe's shop is located, known for its crime, filth, and misery""",196,"",['41d84d1d139c9c96c200cd2e537dcd0e'],"[ 0.00017553  0.00631169 -0.01805883 ... -0.02416516 -0.00933063
  0.00697914]"
"4465efb7f6ed4dedad72a658184addd2","TOWN","","The town is the setting where Scrooge asks the Phantom to show him someone who feels emotion caused by the dead man's death.",197,"",['41d84d1d139c9c96c200cd2e537dcd0e' '5e7ec9ebf31abc571127892d260fbe42'],"[ 0.01372863  0.02608046 -0.0049073  ... -0.01780657  0.06503724
  0.00446475]"
"b0dd60e11dad4ff782623acf039b3948","UNHAPPY MAN","PERSON","The deceased man whose belongings are being appraised and sold",198,"",['a50b8481d67f48139b84139edc701a3c'],"[ 0.02494419  0.03528281 -0.01776731 ...  0.01537502  0.02669294
 -0.00053031]"
"db8c43fa4df947b09e5754d3b1393ead","WOMAN","","",199,"",['a50b8481d67f48139b84139edc701a3c'],"[ 0.04527206 -0.01535922 -0.0453513  ...  0.00356247  0.0491812
  0.00062318]"
"5dabc4cd05da425cb194a04482bf0c29","CAROLINE'S HUSBAND","PERSON","""Caroline's husband is a young man with a careworn and depressed face, who brings the news of the creditor's death""",200,"",['5e7ec9ebf31abc571127892d260fbe42'],"[ 0.0220483   0.03256907 -0.01406964 ... -0.01722838  0.04014502
 -0.02952358]"
"9d08f285a7be4c79b8f359c51d51db37","DEAD MAN","PERSON","""The dead man is a character whose death brings mixed emotions to those who knew him, including relief to Caroline and her husband""",201,"",['5e7ec9ebf31abc571127892d260fbe42'],"[ 0.04477888  0.07245122 -0.02880439 ...  0.03813752  0.0286283
 -0.0090564 ]"
"adffed660d154b519c1817e514e83096","MOTHER","PERSON","The mother is a woman who is anxiously waiting for someone and is revealed by the Phantom to Scrooge",202,"",['5e7ec9ebf31abc571127892d260fbe42'],"[ 0.04179601  0.01077684 -0.02896871 ... -0.03149603  0.02667983
 -0.00638981]"
"b7e9c9ef572c445a9574ca571e41fb96","DEATH","EVENT","""Death is the event being observed by Scrooge, specifically the death of the man in the bed""",203,"",['5e7ec9ebf31abc571127892d260fbe42'],"[-0.01374356  0.05870987 -0.0011169  ... -0.00209498  0.05275306
  0.03811346]"
"dcb9f281cd6248c699e0ebb285a42a5e","HOUSE","GEO","The house is the location where the dead man lies and where Scrooge and the Phantom are present",204,"",['5e7ec9ebf31abc571127892d260fbe42'],"[-0.0032151   0.03537214  0.03496196 ... -0.03667507  0.05317886
  0.00217155]"
"072cdee531b74513984f49d99a8d64a0","ROOM","GEO","The room is the specific part of the house where the dead man lies and where Scrooge and the Phantom are present",205,"",['5e7ec9ebf31abc571127892d260fbe42'],"[ 0.01017653  0.04985899  0.01252496 ... -0.04039301  0.06546702
  0.01678827]"
"5ae335d9210a45fda3f92a9a028d6d9b","PETER","PERSON","Peter is a character who interacts with Bob and is mentioned as potentially getting a better situation. He is also one of Bob Cratchit's children and is seen reading a book.",206,"",['31162003185eeb0ce0f4b4f2031e01c7' 'db82f001863c7ecf263a682718181aba'],"[-0.0004359   0.01969757 -0.04792625 ... -0.04192015  0.03098659
  0.04571993]"
"5ac60a941a5b4934bdc43d2f87de601c","MR. SCROOGE'S NEPHEW","PERSON","Mr. Scrooge's nephew is a kind gentleman who offers help to Bob Cratchit",207,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[-0.04142439  0.00440134 -0.05489979 ... -0.04182366  0.03927831
  0.01589599]"
"d405c3154d0e48ce96fad4c28fe20590","BOB CRATCHIT'S HOUSE","GEO","The house where Bob Cratchit and his family live and where Scrooge visits",208,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[ 0.01174002  0.0116648  -0.01703431 ... -0.03497124  0.03071267
  0.01428012]"
"7923d8521c744bd9aab131c1aea91ffd","BOB CRATCHIT'S WIFE","PERSON","Bob Cratchit's wife is another term used to refer to Mrs. Cratchit",209,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[ 0.03092758  0.01328531 -0.04763298 ... -0.01134952  0.01247262
  0.01105605]"
"5bd156c87ec44e19ae6f8f62e6e50b9d","ROBERT","PERSON","""Robert is another name for Bob Cratchit, used by his wife""",210,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[ 0.00280323  0.0140959  -0.05179919 ... -0.01754603  0.0255215
  0.04137791]"
"c1a146d7fb16429ea6d0aa2a55ee597f","FIRE","GEO","The fire is the place around which the Cratchit family gathers and talks",211,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[ 0.00942888  0.02278534 -0.00280782 ... -0.03863017  0.01870981
  0.02560997]"
"ede9350632084da5b0b577ff799ab14b","STREETS","GEO","The streets are the familiar paths Scrooge and the Ghost walk through",212,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[ 0.02784471  0.02605401 -0.00517048 ... -0.05123317  0.03373625
  0.00392656]"
"ed559fb4ebde45518849ec803b350fa3","BOOK","GEO","The book is what Peter is reading when Scrooge and the Ghost visit the Cratchit household",213,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[-0.0310973   0.05884421 -0.03239499 ... -0.04631563  0.02857271
  0.02477403]"
"f422035f8b78417f98e4d116971cf9f3","SUNDAY","EVENT","Sunday is the day Bob Cratchit promises to visit Tiny Tim's grave",214,"",['31162003185eeb0ce0f4b4f2031e01c7'],"[ 0.01527007  0.00946996 -0.00676785 ... -0.0056493   0.03177181
  0.01788421]"
"c79d686eba044c5586c706cdc096817d","BOB","PERSON","Bob is a character who speaks about his good wife and Tiny Tim",215,"",['db82f001863c7ecf263a682718181aba'],"[ 0.03788986 -0.01221658 -0.04696655 ... -0.00946587  0.0352513
  0.00727586]"
"0f70db1e598d463fbbcdd1e288bd9490","CHURCHYARD","GEO","A churchyard where Scrooge sees his own grave",216,"",['db82f001863c7ecf263a682718181aba'],"[ 0.00617415  0.00411273 -0.00333128 ... -0.01724586  0.0433841
 -0.00540617]"
"b35c3d1a7daa4924b6bdb58bc69c354d","PORTLY GENTLEMAN","PERSON","The portly gentleman is a character who had previously visited Scrooge's counting-house to ask for donations",217,"",['d1ffbd0a1d292732b8530b80890ce309'],"[ 0.00428402  0.00106289 -0.04661937 ... -0.03095457  0.06144757
  0.04131123]"
"a97e2ecd870944cfbe71c79bc0fcc752","BOY","PERSON","The boy is a character who interacts with Scrooge and helps him buy the turkey",218,"",['d1ffbd0a1d292732b8530b80890ce309'],"[-0.02251292  0.03415305 -0.05207495 ... -0.00637931  0.05165876
  0.04250273]"
